PAPOLA	Papola	81.211	1586	296	2	199	1783	210	1794	0.0	1277
PAPOLA	Papola	88.235	187	19	3	4391	4575	5879	6064	1.95e-55	220
KLHDC1	Klhdc1	71.277	1034	266	29	340	1356	1257	2276	6.46e-60	235
MAP4K5	Map4k5	79.705	813	160	5	159	968	420	1230	2.70e-164	582
BCL11B	Bcl11b	97.917	48	0	1	3213	3260	3861	3907	8.10e-14	82.4
ATG2B	Atg2b	74.569	1333	301	33	341	1651	463	1779	3.33e-154	549
TRIM9	Trim9	82.707	931	140	15	33	954	702	1620	0.0	808
TRIM9	Trim9	81.765	680	122	2	988	1666	1618	2296	6.29e-160	568
VSX2	Vsx2	83.529	425	64	4	359	783	544	962	8.73e-108	392
ABCD4	Vsx2	89.041	73	8	0	2532	2604	962	890	1.18e-16	91.6
NRXN3	Nrxn3	82.028	1341	212	18	3143	4471	87945	89268	0.0	1114
IRF2BPL	Irf2bpl	77.106	546	107	12	927	1463	1841	2377	1.81e-79	300
VASH1	Vash2	78.947	133	26	2	1118	1249	925	1056	2.60e-16	89.8
NEK9	Nek9	75.470	2128	494	24	189	2302	273	2386	0.0	1013
SEL1L	Sel1l	78.176	1952	396	27	528	2464	460	2396	0.0	1218
FLRT2	Flrt2	85.581	215	20	4	3125	3332	3283	3493	6.54e-54	215
PTPN21	Ptpn14	73.800	771	179	19	3132	3889	3330	4090	3.33e-74	283
PTPN21	Ptpn14	76.119	268	54	8	465	727	636	898	1.28e-28	132
EML5	Eml5	74.874	4744	1135	44	121	4832	497	5215	0.0	2104
CALM1	Calm1	80.355	845	115	16	125	944	272	1090	5.84e-168	593
TTC7B	Ttc7b	77.013	2062	421	39	116	2134	141	2192	0.0	1133
PPP4R3A	Ppp4r3a	80.726	1240	233	5	578	1814	830	2066	0.0	961
LOC138659763	n-R5s149	94.872	117	6	0	3	119	3	119	5.31e-46	183
UNC79	Unc79	77.993	4812	997	51	187	4973	23963	28737	0.0	2963
GLRX5	Glrx5	83.226	310	50	2	125	433	196	504	3.76e-75	283
TRNAK-CUU	n-TKctt14	100.000	73	0	0	1	73	1	73	7.94e-32	135
WDR20	Wdr20	81.756	1754	292	12	6	1753	2965	4696	0.0	1441
LOC138648332	Gm6368	72.781	2208	522	63	356	2537	91	2245	0.0	675
DYNC1H1	Dync1h1	80.855	13957	2633	35	70	14008	210	14145	0.0	10935
PPP2R5C	Ppp2r5c	80.086	1627	294	23	138	1743	213	1830	0.0	1182
YY1	Yy1	84.227	634	100	0	687	1320	726	1359	3.65e-175	617
TRNAP-CGG	n-TPcgg1	98.611	72	1	0	1	72	1	72	1.30e-29	128
LOC138660471	Gm22505	98.058	103	2	0	1	103	1	103	6.07e-45	180
BMP4	Bmp4	75.889	1294	278	23	101	1368	440	1725	5.19e-179	630
NCLN	Ncln	73.629	1623	396	27	129	1732	690	2299	3.82e-169	597
DAZAP1	Dazap1	78.261	713	141	12	149	857	210	912	1.42e-123	446
STK11	Stk11	79.733	972	195	2	271	1241	881	1851	0.0	702
CNN2	Cnn2	77.910	842	164	19	89	917	76	908	1.82e-141	505
LOC138660467	Gm24722	98.113	106	2	0	1	106	1	106	1.29e-46	185
LOC138660455	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
LOC138660456	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
LOC138660457	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
LOC138660458	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
LOC138660459	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
LOC138660461	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
LOC138660462	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
LOC138660463	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
LOC138660465	Gm24722	100.000	106	0	0	1	106	1	106	5.96e-50	196
MED16	Med16	74.004	2108	504	30	259	2343	227	2313	0.0	817
ELAVL1	Elavl1	81.745	997	181	1	159	1155	460	1455	0.0	832
ELAVL1	Elavl1	80.226	177	15	11	1203	1361	1538	1712	6.55e-24	115
UPF1	Upf1	78.821	1950	411	2	1186	3134	1505	3453	0.0	1312
UPF1	Upf1	75.485	412	74	9	3268	3655	3554	3962	5.07e-42	176
TRNAR-UCU_3	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TPM4	Tpm1	79.672	305	62	0	420	724	1367	1671	1.10e-55	220
UBA52	Gm7808	87.121	396	50	1	73	467	37	432	8.84e-125	448
DOT1L	Dot1l	83.256	1081	173	8	402	1478	341	1417	0.0	987
OAZ1	Oaz1	76.015	517	120	3	200	714	240	754	1.96e-69	265
TRNAR-UCU_4	n-TRtct1	98.592	71	1	0	1	71	1	71	4.78e-29	126
TRNAR-UCU_5	n-TRtct1	100.000	71	0	0	1	71	1	71	1.03e-30	132
CACTIN	Cactin	78.660	970	199	8	404	1369	655	1620	0.0	638
ADGRL3	Adgrl3	81.860	215	39	0	4868	5082	6632	6846	1.17e-43	182
DNAJA1	Dnaja1	77.133	1207	257	15	208	1406	223	1418	0.0	682
LOC138658157	Smu1	85.830	247	35	0	3	249	1380	1626	2.72e-69	263
LOC138648183	Smu1	84.113	919	145	1	82	1000	709	1626	0.0	887
LOC138650879	Smu1	84.436	257	40	0	1	257	714	970	9.82e-67	254
SMU1	Smu1	83.344	1543	257	0	127	1669	84	1626	0.0	1426
RAB3A	Rab3a	83.019	689	114	3	89	775	212	899	2.14e-176	621
TRNAR-UCU_6	n-TRtct1	97.260	73	2	0	1	73	1	73	1.72e-28	124
TRNAR-UCU_7	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_8	n-TRtct1	97.260	73	2	0	1	73	1	73	1.72e-28	124
TRNAR-UCU_9	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_10	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_11	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_12	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_13	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_14	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_15	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_16	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_17	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_18	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_19	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_20	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_21	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_22	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_23	n-TRtct1	100.000	71	0	0	1	71	1	71	1.03e-30	132
TRNAR-UCU_24	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_25	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_26	n-TRtct1	100.000	71	0	0	1	71	1	71	1.03e-30	132
TRNAR-UCU_27	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_28	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_29	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_30	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_31	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_32	n-TRtct1	100.000	71	0	0	3	73	3	73	1.03e-30	132
TRNAR-UCU_33	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_34	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_35	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_36	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_37	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_38	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_39	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_40	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_41	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_42	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_43	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_44	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_45	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_46	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_47	n-TRtct1	100.000	64	0	0	22	85	10	73	9.91e-27	119
TRNAR-UCU_48	n-TRtct1	100.000	72	0	0	1	72	1	72	2.85e-31	134
TRNAR-UCU_49	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_50	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_51	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_52	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_53	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_54	n-TRtct1	98.592	71	1	0	3	73	3	73	4.78e-29	126
TRNAR-UCU_55	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_56	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_57	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_58	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_59	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_60	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_61	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_62	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_63	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_64	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_66	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_67	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_69	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_72	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_73	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_76	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_77	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_78	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_79	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_80	n-TRtct1	100.000	71	0	0	1	71	1	71	1.03e-30	132
TRNAR-UCU_81	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_82	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_83	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_84	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_85	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_86	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_87	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_88	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_89	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_90	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_91	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_92	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_93	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_94	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_95	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_96	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_97	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_98	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_99	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_100	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_101	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_102	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_103	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_104	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_105	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_106	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_107	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_108	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_109	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_111	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_113	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_114	n-TRtct1	98.630	73	1	0	1	73	1	73	3.69e-30	130
TRNAR-UCU_116	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_117	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_118	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_119	n-TRtct1	97.297	74	0	2	1	73	1	73	1.72e-28	124
TRNAR-UCU_120	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_121	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_122	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_123	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_124	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_125	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_126	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_127	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_128	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_129	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_130	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_131	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_132	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
TRNAR-UCU_133	n-TRtct1	97.297	74	0	2	1	73	1	73	1.72e-28	124
TRNAR-UCU_134	n-TRtct1	98.592	71	1	0	1	71	1	71	4.78e-29	126
TRNAR-UCU_135	n-TRtct1	98.592	71	1	0	1	71	1	71	4.78e-29	126
SH3GL1	Sh3gl1	88.136	59	7	0	332	390	191	249	9.37e-11	71.3
TRNAE-CUC	n-TEctc11	98.611	72	1	0	1	72	1	72	1.30e-29	128
ADAMTS10	Adamts10	74.882	1688	396	24	1228	2898	1238	2914	0.0	743
DUSP4	Dusp4	76.534	929	199	15	188	1111	257	1171	1.34e-136	490
LOC138660470	Gm23712	97.938	97	2	0	1	97	1	97	1.30e-41	169
PPP2CB	Ppp2ca	80.279	933	180	4	348	1278	225	1155	0.0	701
NRG1	Nrg1	78.739	936	151	31	2273	3184	9495	10406	2.77e-164	582
NRG1	Nrg1	94.595	74	4	0	1616	1689	8612	8685	1.21e-23	115
TRNAR-UCU_136	n-TRtct1	100.000	73	0	0	1	73	1	73	7.94e-32	135
LOC138660478	Gm25929	89.216	102	11	0	1	102	1	102	2.20e-29	128
KCMF1	Kcmf1	83.412	1266	207	3	146	1411	4433	5695	0.0	1171
KCMF1	Kcmf1	79.567	323	25	20	1463	1779	5689	5976	3.04e-47	193
FGF5	Fgf5	80.124	483	86	9	423	900	459	936	2.37e-95	351
HNRNPDL	Hnrnpdl	96.330	109	3	1	1017	1124	2421	2529	3.52e-43	178
EPHA5	Epha3	77.925	906	196	4	2655	3558	1896	2799	3.70e-158	562
DNAH6	Dnah6	74.481	8190	1947	122	2134	10241	2768	10896	0.0	3413
TRNAA-CGC	n-TAcgc10	93.056	72	5	0	1	72	1	72	6.10e-23	106
CNOT6L	Cnot6l	82.006	1795	294	18	342	2116	592	2377	0.0	1498
TRNAA-UGC_1	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_1	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_2	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_2	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_3	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_3	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_4	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_4	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_5	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_5	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_6	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_6	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_7	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_7	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_8	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_8	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_9	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_9	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_10	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_10	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-CGC_11	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_12	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_12	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_13	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_13	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_14	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_14	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_15	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_15	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_16	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_16	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_17	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_17	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_18	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_18	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_19	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_19	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_20	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_20	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_21	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_21	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_22	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_22	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_23	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_23	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_24	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_24	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_25	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_25	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_26	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_26	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_27	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_27	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_28	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_28	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_29	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_29	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_30	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_30	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_31	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_31	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_32	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_32	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_33	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_33	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_34	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_34	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_35	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_35	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_36	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_36	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_37	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_37	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_38	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_38	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_39	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_39	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_40	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_40	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_41	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_41	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_42	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_42	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_43	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_43	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_44	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_44	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_45	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_45	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_46	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_46	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_47	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_47	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_48	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_48	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_49	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_49	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_50	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
TRNAA-CGC_50	n-TAagc19	95.833	72	3	0	1	72	1	72	2.82e-26	117
TRNAA-UGC_51	n-TAtgc5	97.222	72	2	0	1	72	1	72	6.05e-28	122
